 C__concentration________________________________________________________ (fimp(04)_____________________      0.0000E+00    
 N__concentration________________________________________________________ (fimp(05)_____________________      0.0000E+00    
 O__concentration________________________________________________________ (fimp(06)_____________________      0.0000E+00    
 Ne_concentration________________________________________________________ (fimp(07)_____________________      0.0000E+00    
 Si_concentration________________________________________________________ (fimp(08)_____________________      0.0000E+00    
 Ar_concentration________________________________________________________ (fimp(09)_____________________      4.1005E-03    
 Fe_concentration________________________________________________________ (fimp(10)_____________________      0.0000E+00    
 Ni_concentration________________________________________________________ (fimp(11)_____________________      0.0000E+00    
 Kr_concentration________________________________________________________ (fimp(12)_____________________      0.0000E+00    
 Xe_concentration________________________________________________________ (fimp(13)_____________________      0.0000E+00    
 W__concentration________________________________________________________ (fimp(14)_____________________      5.0000E-05    
 Average_mass_of_all_ions_(amu)__________________________________________ (aion)________________________      2.8771E+00 OP 
 Effective_charge________________________________________________________ (zeff)________________________      2.6079E+00    
 Density_profile_factor__________________________________________________ (alphan)______________________      1.0000E+00    
 Plasma_profile_model____________________________________________________ (ipedestal)___________________              1    
 Density_pedestal_r/a_location___________________________________________ (rhopedn)_____________________      9.4000E-01    
 Electron_density_pedestal_height_(/m3)__________________________________ (neped)_______________________      5.9399E+19 OP 
 Electron_density_at_pedestal_/_nGW______________________________________ (fgwped_out)__________________      8.5000E-01    
 Temperature_pedestal_r/a_location_______________________________________ (rhopedt)_____________________      9.4000E-01    
 Pedestal_scaling_switch_________________________________________________ (ieped)_______________________              0    
 Electron_temp._pedestal_height_(keV)____________________________________ (teped)_______________________      5.5000E+00    
 Electron_temp._at_separatrix_(keV)______________________________________ (tesep)_______________________      1.0000E-01    
 Electron_density_at_separatrix_(/m3)____________________________________ (nesep)_______________________      3.4940E+19    
 Electron_density_at_separatrix_/_nGW____________________________________ (fgwsep_out)__________________      5.0000E-01    
 Temperature_profile_index_______________________________________________ (alphat)______________________      1.4500E+00    
 Temperature_profile_index_beta__________________________________________ (tbeta)_______________________      2.0000E+00    
 Old_ASDEX_model_________________________________________________________ (dlimit(1))___________________      4.6237E+19 OP 
 Borrass_ITER_model_I____________________________________________________ (dlimit(2))___________________      9.2940E+19 OP 
 Borrass_ITER_model_II___________________________________________________ (dlimit(3))___________________      3.6425E+19 OP 
 JET_edge_radiation_model________________________________________________ (dlimit(4))___________________      3.1549E+21 OP 
 JET_simplified_model____________________________________________________ (dlimit(5))___________________      3.5923E+20 OP 
 Hugill-Murakami_Mq_model________________________________________________ (dlimit(6))___________________      6.6240E+19 OP 
 Greenwald_model_________________________________________________________ (dlimit(7))___________________      6.9881E+19 OP 
 Deuterium_fuel_fraction_________________________________________________ (fdeut)_______________________      5.0000E-01    
 Tritium_fuel_fraction___________________________________________________ (ftrit)_______________________      5.0000E-01    
 Total_fusion_power_(MW)_________________________________________________ (powfmw)______________________      2.0074E+03 OP 
 _=____D-T_fusion_power_(MW)_____________________________________________ (pdt)_________________________      2.0048E+03 OP 
 __+___D-D_fusion_power_(MW)_____________________________________________ (pdd)_________________________      2.5261E+00 OP 
 __+_D-He3_fusion_power_(MW)_____________________________________________ (pdhe3)_______________________      0.0000E+00 OP 
 Alpha_power:_total_(MW)_________________________________________________ (palpmw)______________________      4.0097E+02 OP 
 Alpha_power:_beam-plasma_(MW)___________________________________________ (palpnb)______________________      0.0000E+00 OP 
 Neutron_power_(MW)______________________________________________________ (pneutmw)_____________________      1.6048E+03 OP 
 Charged_particle_power_(excluding_alphas)_(MW)__________________________ (pchargemw)___________________      1.6375E+00 OP 
 Total_power_deposited_in_plasma_(MW)____________________________________ (tot_power_plasma)____________      4.3374E+02 OP 
 Bremsstrahlung_radiation_power_(MW)_____________________________________ (pbrempv*vol)_________________      9.4822E+01 OP 
 Line_radiation_power_(MW)_______________________________________________ (plinepv*vol)_________________      1.5233E+02 OP 
 Synchrotron_radiation_power_(MW)________________________________________ (psyncpv*vol)_________________      2.7023E+01 OP 
 Synchrotron_wall_reflectivity_factor____________________________________ (ssync)_______________________      6.0000E-01    
 Normalised_minor_radius_defining_'core'_________________________________ (coreradius)__________________      7.5000E-01    
 Fraction_of_core_radiation_subtracted_from_P_L__________________________ (coreradiationfraction)_______      6.0000E-01    
 Total_core_radiation_power_(MW)_________________________________________ (pcoreradmw)__________________      1.2119E+02 OP 
 Edge_radiation_power_(MW)_______________________________________________ (pedgeradmw)__________________      1.5298E+02 OP 
 Total_radiation_power_(MW)______________________________________________ (pradmw)______________________      2.7417E+02 OP 
 Core_radiation_fraction_=_total_radiation_in_core_/_total_power_deposite (rad_fraction_core)___________      6.3211E-01 OP 
 SoL_radiation_fraction_=_total_radiation_in_SoL_/_total_power_accross_se (rad_fraction_sol)____________      8.0000E-01 IP 
 Radiation_fraction_=_total_radiation_/_total_power_deposited_in_plasma__ (rad_fraction)________________      9.2642E-01 OP 
 Nominal_mean_radiation_load_on_inside_surface_of_reactor_(MW/m2)________ (photon_wall)_________________      1.6052E-01 OP 
 Peaking_factor_for_radiation_wall_load__________________________________ (peakfactrad)_________________      2.0000E+00 IP 
 Maximum_permitted_radiation_wall_load_(MW/m^2)__________________________ (maxradwallload)______________      5.0000E-01 IP 
 Peak_radiation_wall_load_(MW/m^2)_______________________________________ (peakradwallload)_____________      3.2104E-01 OP 
 Nominal_mean_neutron_load_on_inside_surface_of_reactor_(MW/m2)__________ (wallmw)______________________      9.3954E-01 OP 
 Power_incident_on_the_divertor_targets_(MW)_____________________________ (ptarmw)______________________      3.1914E+01 OP 
 Fraction_of_power_to_the_lower_divertor_________________________________ (ftar)________________________      1.0000E+00 IP 
 Outboard_side_heat_flux_decay_length_(m)________________________________ (lambdaio)____________________      1.5700E-03 OP 
 Fraction_of_power_on_the_inner_targets__________________________________ (fio)_________________________      4.1000E-01 OP 
 Fraction_of_power_incident_on_the_lower_inner_target____________________ (fLI)_________________________      4.1000E-01 OP 
 Fraction_of_power_incident_on_the_lower_outer_target____________________ (fLO)_________________________      5.9000E-01 OP 
 Power_incident_on_the_lower_inner_target_(MW)___________________________ (pLImw)_______________________      1.3085E+01 OP 
 Power_incident_on_the_lower_outer_target_(MW)___________________________ (pLOmw)_______________________      1.8829E+01 OP 
 Ohmic_heating_power_(MW)________________________________________________ (pohmmw)______________________      1.1834E+00 OP 
 Fraction_of_alpha_power_deposited_in_plasma_____________________________ (falpha)______________________      9.5000E-01    
 Fraction_of_alpha_power_to_electrons____________________________________ (falpe)_______________________      7.0546E-01    
 Fraction_of_alpha_power_to_ions_________________________________________ (falpi)_______________________      2.9454E-01    
 Ion_transport_(MW)______________________________________________________ (ptrimw)______________________      1.4156E+02 OP 
 Electron_transport_(MW)_________________________________________________ (ptremw)______________________      1.7099E+02 OP 
 Injection_power_to_ions_(MW)____________________________________________ (pinjimw)_____________________      0.0000E+00 OP 
 Injection_power_to_electrons_(MW)_______________________________________ (pinjemw)_____________________      5.0000E+01 OP 
 Ignited_plasma_switch_(0=not_ignited,_1=ignited)________________________ (ignite)______________________              0    
 Power_into_divertor_zone_via_charged_particles_(MW)_____________________ (pdivt)_______________________      1.5957E+02 OP 
 Psep_/_R_ratio_(MW/m)___________________________________________________ (pdivt/rmajor)________________      1.6766E+01 OP 
 Psep_Bt_/_qAR_ratio_(MWT/m)_____________________________________________ (pdivtbt/qar)_________________      9.5000E+00 OP 
 ITER_1996_scaling:_nominal_(MW)_________________________________________ (pthrmw(1))___________________      1.7435E+02 OP 
 ITER_1996_scaling:_upper_bound_(MW)_____________________________________ (pthrmw(2))___________________      4.1254E+02 OP 
 ITER_1996_scaling:_lower_bound_(MW)_____________________________________ (pthrmw(3))___________________      7.2701E+01 OP 
 ITER_1997_scaling_(1)_(MW)______________________________________________ (pthrmw(4))___________________      2.9264E+02 OP 
 ITER_1997_scaling_(2)_(MW)______________________________________________ (pthrmw(5))___________________      2.2354E+02 OP 
 Martin_2008_scaling:_nominal_(MW)_______________________________________ (pthrmw(6))___________________      1.1560E+02 OP 
 Martin_2008_scaling:_95%_upper_bound_(MW)_______________________________ (pthrmw(7))___________________      1.5264E+02 OP 
 Martin_2008_scaling:_95%_lower_bound_(MW)_______________________________ (pthrmw(8))___________________      7.8558E+01 OP 
 Snipes_2000_scaling:_nominal_(MW)_______________________________________ (pthrmw(9))___________________      8.2218E+01 OP 
 Snipes_2000_scaling:_upper_bound_(MW)___________________________________ (pthrmw(10))__________________      1.2334E+02 OP 
 Snipes_2000_scaling:_lower_bound_(MW)___________________________________ (pthrmw(11))__________________      5.4368E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_nominal_(MW)_____________________ (pthrmw(12))__________________      3.6900E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_upper_bound_(MW)_________________ (pthrmw(13))__________________      5.1820E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_lower_bound_(MW)_________________ (pthrmw(14))__________________      2.6091E+01 OP 
 Hubbard_2012_L-I_threshold_-_nominal_(MW)_______________________________ (pthrmw(15))__________________      3.2467E+01 OP 
 Hubbard_2012_L-I_threshold_-_lower_bound_(MW)___________________________ (pthrmw(16))__________________      1.6196E+01 OP 
 Hubbard_2012_L-I_threshold_-_upper_bound_(MW)___________________________ (pthrmw(17))__________________      6.5084E+01 OP 
 Hubbard_2017_L-I_threshold______________________________________________ (pthrmw(18))__________________      3.2885E+02 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_nominal_(MW)________________ (pthrmw(19))__________________      1.1560E+02 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_95%_upper_bound_(MW)________ (pthrmw(20))__________________      1.5264E+02 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_95%_lower_bound_(MW)________ (pthrmw(21))__________________      7.8558E+01 OP 
 L-H_threshold_power_(enforced)_(MW)_____________________________________ (boundl(103)*plhthresh)_______      1.1560E+02 OP 
 L-H_threshold_power_(MW)________________________________________________ (plhthresh)___________________      1.1560E+02 OP 
 Confinement_scaling_law_________________________________________________ (tauelaw)_____________________     "IPB98(y,2)"
 Confinement_H_factor____________________________________________________ (hfact)_______________________      1.1000E+00 ITV
 Global_thermal_energy_confinement_time_(s)______________________________ (taueff)______________________      4.6161E+00    
 Ion_energy_confinement_time_(s)_________________________________________ (tauei)_______________________      4.6161E+00    
 Electron_energy_confinement_time_(s)____________________________________ (tauee)_______________________      4.6161E+00    
 n.tau_=_Volume-average_electron_density_x_Energy_confinement_time_(s/m3) (dntau)_______________________      3.4953E+20 OP 
 Triple_product__(keV_s/m3)______________________________________________ (dntau*te)____________________      4.7308E+21 OP 
 Transport_loss_power_assumed_in_scaling_law_(MW)________________________ (powerht)_____________________      3.1255E+02 OP 
 Switch_for_radiation_loss_term_usage_in_power_balance___________________ (iradloss)____________________              1    
 Radiation_power_subtracted_from_plasma_power_balance_(MW)_______________ ______________________________      1.2119E+02 OP 
 Alpha_particle_confinement_time_(s)_____________________________________ (taup)________________________      3.0742E+01    
 Alpha_particle/energy_confinement_time_ratio____________________________ (taup/taueff)_________________      6.6598E+00    
 Lower_limit_on_taup/taueff______________________________________________ (taulimit)____________________      5.0000E+00    
 Total_energy_confinement_time_including_radiation_loss_(s)______________ (total_energy_conf_time)______      3.7444E+00    
 Normalized_plasma_pressure_beta_as_defined_by_McDonald_et_al____________ (beta_mcdonald)_______________      3.3931E-02 OP 
 Normalized_ion_Larmor_radius____________________________________________ (rho_star)____________________      1.7895E-03 OP 
 Normalized_collisionality_______________________________________________ (nu_star)_____________________      3.5127E-03 OP 
 Volume_measure_of_elongation____________________________________________ (kappaa_IPB)__________________      1.6311E+00 OP 
 Total_volt-second_requirement_(Wb)______________________________________ (vsstt)_______________________      8.3146E+02 OP 
 Inductive_volt-seconds_(Wb)_____________________________________________ (vsind)_______________________      3.4485E+02 OP 
 Ejima_coefficient_______________________________________________________ (gamma)_______________________      3.0000E-01    
 Start-up_resistive_(Wb)_________________________________________________ (vsres)_______________________      7.4242E+01 OP 
 Flat-top_resistive_(Wb)_________________________________________________ (vsbrn)_______________________      4.1236E+02 OP 
 bootstrap_current_fraction_multiplier___________________________________ (cboot)_______________________      1.0000E+00    
 Bootstrap_fraction_(ITER_1989)__________________________________________ (bscf_iter89)_________________      3.0128E-01    
 Bootstrap_fraction_(Sauter_et_al)_______________________________________ (bscf_sauter)_________________      3.4515E-01    
 Bootstrap_fraction_(Nevins_et_al)_______________________________________ (bscf_nevins)_________________      3.0452E-01    
 Bootstrap_fraction_(Wilson)_____________________________________________ (bscf_wilson)_________________      3.6860E-01    
 Diamagnetic_fraction_(Hender)___________________________________________ (diacf_hender)________________      1.1728E-02    
 Diamagnetic_fraction_(SCENE)____________________________________________ (diacf_scene)_________________      1.0060E-02    
 Pfirsch-Schlueter_fraction_(SCENE)______________________________________ (pscf_scene)__________________     -2.9554E-03    
 Bootstrap_fraction_(enforced)___________________________________________ (bootipf.)____________________      3.4515E-01    
 Diamagnetic_fraction_(enforced)_________________________________________ (diaipf.)_____________________      0.0000E+00    
 Pfirsch-Schlueter_fraction_(enforced)___________________________________ (psipf.)______________________      0.0000E+00    
 Loop_voltage_during_burn_(V)____________________________________________ (vburn)_______________________      5.7193E-02 OP 
 Plasma_resistance_(ohm)_________________________________________________ (rplas)_______________________      4.7202E-09 OP 
 Resistive_diffusion_time_(s)____________________________________________ (res_time)____________________      3.1873E+03 OP 
 Plasma_inductance_(H)___________________________________________________ (rlp)_________________________      1.6666E-05 OP 
 Coefficient_for_sawtooth_effects_on_burn_V-s_requirement________________ (csawth)______________________      1.0000E+00    
 Ratio_of_He_and_pellet_particle_confinement_times_______________________ (tauratio)____________________      1.0000E+00    
 Fuelling_rate_(nucleus-pairs/s)_________________________________________ (qfuel)_______________________      3.3045E+21 OP 
 Fuel_burn-up_rate_(reactions/s)_________________________________________ (rndfuel)_____________________      7.1572E+20 OP 
 Burn-up_fraction________________________________________________________ (burnup)______________________      2.1659E-01    
 # Energy confinement times, and required H-factors : #
 # Current Drive System #
 Current_drive_efficiency_model__________________________________________ (iefrf)_______________________             11    
 Auxiliary_power_used_for_plasma_heating_only_(MW)_______________________ (pheat)_______________________      0.0000E+00    
 Power_injected_for_current_drive_(MW)___________________________________ (pcurrentdrivemw)_____________      5.0000E+01    
 Maximum_Allowed_Bootstrap_current_fraction______________________________ (bscfmax)_____________________      9.9000E-01    
 Fusion_gain_factor_Q____________________________________________________ (bigq)________________________      3.9219E+01 OP 
 Auxiliary_current_drive_(A)_____________________________________________ (auxiliary_cd)________________      1.4336E+06 OP 
 Current_drive_efficiency_(A/W)__________________________________________ (effcd)_______________________      2.8673E-02 OP 
 Normalised_current_drive_efficiency,_gamma_(10^20_A/W-m2)_______________ (gamcd)_______________________      2.0663E-01 OP 
 Wall_plug_to_injector_efficiency________________________________________ (etacd)_______________________      4.0000E-01    
 Bootstrap_fraction______________________________________________________ (bootipf)_____________________      3.4515E-01    
 Diamagnetic_fraction____________________________________________________ (diaipf)______________________      0.0000E+00    
 Pfirsch-Schlueter_fraction______________________________________________ (psipf)_______________________      0.0000E+00    
 Auxiliary_current_drive_fraction________________________________________ (faccd)_______________________      6.9284E-02    
 Inductive_fraction______________________________________________________ (facoh)_______________________      5.8556E-01    
 Total___________________________________________________________________ (plasipf+faccd+facoh)_________      1.0000E+00    
 Fraction_of_the_plasma_current_produced_by_non-inductive_means__________ (fvsbrnni)____________________      4.1444E-01 ITV
 Electron_cyclotron_injected_power_(MW)__________________________________ (echpwr)______________________      5.0000E+01 OP 
 Maximum_allowable_ECRH_power_(MW)_______________________________________ (pinjalw)_____________________      5.0000E+01    
 ECH_wall_plug_efficiency________________________________________________ (etaech)______________________      4.0000E-01    
 ECH_wall_plug_power_(MW)________________________________________________ (echwpow)_____________________      1.2500E+02 OP 
 Normalised_minor_radius_at_which_ECCD_is_maximum________________________ (rho_ecrh)____________________      3.0000E-01    
 Density_at_radius_of_maximum_ECCD_(m-3)_________________________________ (dens_at_rho)_________________      9.5504E+19 OP 
 Temperature_at_radius_of_maximum_ECCD_(keV)_____________________________ (te_at_rho)___________________      2.5317E+01    
 Frequency_shift_________________________________________________________ (fshift)______________________      1.3646E+00    
 Optimum_wave_frequency_for_ECCD_(GHz)___________________________________ (xf/1e9)______________________      2.0134E+02    
 Nparallel_______________________________________________________________ (enpa)________________________      7.0326E-01    
 fT_=_Energy_of_resonant_electrons_/_kTe_at_point_of_max_absorption______ (ftherm)______________________      4.0894E+00    
 Ratio_of_energy_of_resonant_electrons_to_kTe_at_pinch__point____________ (fpp)_________________________      8.2067E+00    
 Driven_current_per_unit_absorbed_power_(A/W)____________________________ (ampperwatt)__________________      2.8673E-02    
 Total_V-s_capability_of_Central_Solenoid/PF_coils_(Wb)__________________ (abs(vstot))__________________      8.5863E+02    
 Required_volt-seconds_during_start-up_(Wb)______________________________ (vssoft)______________________      4.1910E+02    
 Available_volt-seconds_during_burn_(Wb)_________________________________ (vsmax)_______________________      4.1236E+02    
 # Times #
 Initial_charge_time_for_CS_from_zero_current_(s)________________________ (tramp)_______________________      3.0000E+01    
 Plasma_current_ramp-up_time_(s)_________________________________________ (tohs)________________________      3.0000E+01    
 Heating_time_(s)________________________________________________________ (theat)_______________________      1.0000E+01    
 Burn_time_(s)___________________________________________________________ (tburn)_______________________      7.2000E+03 OP 
 Reset_time_to_zero_current_for_CS_(s)___________________________________ (tqnch)_______________________      3.0000E+01    
 Time_between_pulses_(s)_________________________________________________ (tdwell)______________________      1.8000E+03    
 Total_plant_cycle_time_(s)______________________________________________ (tcycle)______________________      9.1000E+03 OP 
 kallenbach_switch_______________________________________________________ (kallenbach_switch)___________              0    
 # Radial Build #
 Machine_bore_(m)________________________________________________________ (bore)________________________      2.6910E+00 ITV
 CS_radial_thickness_(m)_________________________________________________ (ohcth)_______________________      6.7030E-01 ITV
 CS_precompression_(m)___________________________________________________ (precomp)_____________________      5.1133E-02    
 CS_precompresion_to_TF_coil_radial_gap_(m)______________________________ (gapoh)_______________________      5.0000E-02 ITV
 TF_coil_inboard_leg_(m)_________________________________________________ (tfcth)_______________________      1.0968E+00 ITV
 TF_coil_inboard_leg_insulation_gap_(m)__________________________________ (tftsgap)_____________________      5.0000E-02    
 Thermal_shield_(m)______________________________________________________ (thshield)____________________      5.0000E-02    
 thermal_shield_to_vessel_radial_gap_(m)_________________________________ (gapds)_______________________      1.2000E-01 ITV
 Inboard_vacuum_vessel_radial_thickness_(m)______________________________ (d_vv_in)_____________________      3.2000E-01    
 Inner_radiation_shield_radial_thickness_(m)_____________________________ (shldith)_____________________      3.0000E-01    
 Gap_(m)_________________________________________________________________ (vvblgap)_____________________      5.0000E-02    
 Inboard_blanket_radial_thickness_(m)____________________________________ (blnkith)_____________________      7.5500E-01    
 Inboard_first_wall_radial_thickness_(m)_________________________________ (fwith)_______________________      1.8000E-02    
 Inboard_scrape-off_radial_thickness_(m)_________________________________ (scrapli)_____________________      2.2500E-01    
 Outboard_scrape-off_radial_thickness_(m)________________________________ (scraplo)_____________________      2.2500E-01    
 Outboard_first_wall_radial_thickness_(m)________________________________ (fwoth)_______________________      1.8000E-02    
 Outboard_blanket_radial_thickness_(m)___________________________________ (blnkoth)_____________________      1.2750E+00    
 Outer_radiation_shield_radial_thickness_(m)_____________________________ (shldoth)_____________________      8.0000E-01    
 Outboard_vacuum_vessel_radial_thickness_(m)_____________________________ (d_vv_out)____________________      3.2000E-01    
 Vessel_to_TF_radial_gap_(m)_____________________________________________ (gapsto)______________________      1.7448E+00    
 Gap_(m)_________________________________________________________________ (tftsgap)_____________________      5.0000E-02    
 TF_coil_outboard_leg_radial_thickness_(m)_______________________________ (tfthko)______________________      1.0968E+00    
 # Vertical Build #
 Divertor_null_switch____________________________________________________ (i_single_null)_______________              1    
 Vessel_-_TF_coil_vertical_gap_(m)_______________________________________ (vgap2)_______________________      1.2000E-01    
 Topside_vacuum_vessel_radial_thickness_(m)______________________________ (d_vv_top)____________________      3.2000E-01    
 Top_radiation_shield_thickness_(m)______________________________________ (shldtth)_____________________      3.0000E-01    
 Top_blanket_vertical_thickness_(m)______________________________________ (blnktth)_____________________      1.0150E+00    
 Top_first_wall_vertical_thickness_(m)___________________________________ (fwtth)_______________________      1.8000E-02    
 Top_scrape-off_vertical_thickness_(m)___________________________________ (vgaptop)_____________________      6.0000E-01    
 Plasma_half-height_(m)__________________________________________________ (rminor*kappa)________________      5.4668E+00    
 Bottom_scrape-off_vertical_thickness_(m)________________________________ (vgap)________________________      1.6000E+00    
 Divertor_structure_vertical_thickness_(m)_______________________________ (divfix)______________________      6.2100E-01    
 Bottom_radiation_shield_thickness_(m)___________________________________ (shldlth)_____________________      7.0000E-01    
 Underside_vacuum_vessel_radial_thickness_(m)____________________________ (d_vv_bot)____________________      3.2000E-01    
 External_cryostat_thickness_(m)_________________________________________ (ddwex)_______________________      1.5000E-01    
 Ratio_of_Central_solenoid_height_to_TF_coil_internal_height_____________ (ohhghf)______________________      9.0000E-01    
 Width_of_neutral_beam_duct_where_it_passes_between_the_TF_coils_(m)_____ (beamwd)______________________      5.8000E-01    
 # Divertor build and plasma position #
 Plasma_top_position,_radial_(m)_________________________________________ (ptop_radial)_________________      7.9822E+00    
 Plasma_top_position,_vertical_(m)_______________________________________ (ptop_vertical)_______________      5.4668E+00    
 Plasma_geometric_centre,_radial_(m)_____________________________________ (rmajor.)_____________________      9.5173E+00    
 Plasma_geometric_centre,_vertical_(m)___________________________________ (0.0)_________________________      0.0000E+00    
 Plasma_lower_triangularity______________________________________________ (tril)________________________      5.0000E-01    
 Plasma_elongation_______________________________________________________ (kappa.)______________________      1.7807E+00    
 TF_coil_vertical_offset_(m)_____________________________________________ (tfoffset)____________________     -4.6900E-01    
 Plasma_outer_arc_radius_of_curvature_(m)________________________________ (rco)_________________________      5.5474E+00    
 Plasma_inner_arc_radius_of_curvature_(m)________________________________ (rci)_________________________      1.0502E+01    
 Plasma_lower_X-pt,_radial_(m)___________________________________________ (rxpt)________________________      7.9822E+00    
 Plasma_lower_X-pt,_vertical_(m)_________________________________________ (zxpt)________________________     -5.4668E+00    
 Poloidal_plane_angle_between_vertical_and_inner_leg_(rad)_______________ (thetai)______________________      1.7069E-01    
 Poloidal_plane_angle_between_vertical_and_outer_leg_(rad)_______________ (thetao)______________________      1.0233E+00    
 Poloidal_plane_angle_between_inner_leg_and_plate_(rad)__________________ (betai)_______________________      1.0000E+00    
 Poloidal_plane_angle_between_outer_leg_and_plate_(rad)__________________ (betao)_______________________      1.0000E+00    
 Inner_divertor_leg_poloidal_length_(m)__________________________________ (plsepi)______________________      1.0000E+00    
 Outer_divertor_leg_poloidal_length_(m)__________________________________ (plsepo)______________________      1.5000E+00    
 Inner_divertor_plate_length_(m)_________________________________________ (plleni)______________________      1.0000E+00    
 Outer_divertor_plate_length_(m)_________________________________________ (plleno)______________________      1.0000E+00    
 Inner_strike_point,_radial_(m)__________________________________________ (rspi)________________________      6.9967E+00    
 Inner_strike_point,_vertical_(m)________________________________________ (zspi)________________________     -5.6367E+00    
 Inner_plate_top,_radial_(m)_____________________________________________ (rplti)_______________________      7.1915E+00    
 Inner_plate_top,_vertical_(m)___________________________________________ (zplti)_______________________     -5.1762E+00    
 Inner_plate_bottom,_radial_(m)__________________________________________ (rplbi)_______________________      6.8020E+00    
 Inner_plate_bottom,_vertical_(m)________________________________________ (zplbi)_______________________     -6.0972E+00    
 Outer_strike_point,_radial_(m)__________________________________________ (rspo)________________________      8.7630E+00    
 Outer_strike_point,_vertical_(m)________________________________________ (zspo)________________________     -6.7476E+00    
 Outer_plate_top,_radial_(m)_____________________________________________ (rplto)_______________________      8.9816E+00    
 Outer_plate_top,_vertical_(m)___________________________________________ (zplto)_______________________     -6.2979E+00    
 Outer_plate_bottom,_radial_(m)__________________________________________ (rplbo)_______________________      8.5444E+00    
 Outer_plate_bottom,_vertical_(m)________________________________________ (zplbo)_______________________     -7.1973E+00    
 Calculated_maximum_divertor_height_(m)__________________________________ (divht)_______________________      2.0211E+00    
 # TF coils  #
 Allowable_maximum_shear_stress_in_TF_coil_case_(Tresca_criterion)_(Pa)__ (sig_tf_case_max)_____________      6.6000E+08    
 Allowable_maximum_shear_stress_in_TF_coil_conduit_(Tresca_criterion)_(Pa (sig_tf_wp_max)_______________      6.6000E+08    
 WP_toroidal_modulus_(GPa)_______________________________________________ (eyoung_wp_t*1.0D-9)__________      2.0028E+01 OP 
 WP_vertical_modulus_(GPa)_______________________________________________ (eyoung_wp_z*1.0D-9)__________      5.2251E+01 OP 
 Radial____stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_r_max(1))_____________      2.4424E-08    
 toroidal__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_t_max(1))_____________     -4.2240E+08    
 Vertical__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_z_max(1))_____________      2.3760E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_vmises_max(1))________      5.7900E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_1_(Pa)______________ (sig_tf_tresca_max(1))________      6.6000E+08    
 Radial____stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_r_max(2))_____________     -3.2222E+08    
 toroidal__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_t_max(2))_____________     -3.7365E+08    
 Vertical__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_z_max(2))_____________      2.3760E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_vmises_max(2))________      5.3371E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_2_(Pa)______________ (sig_tf_tresca_max(2))________      6.1125E+08    
 Radial____stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_r_max(3))_____________      5.2561E+06    
 toroidal__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_t_max(3))_____________     -3.3530E+08    
 Vertical__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_z_max(3))_____________      1.2811E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_vmises_max(3))________      4.1448E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_3_(Pa)______________ (sig_tf_tresca_max(3))________      4.6341E+08    
 Maximum_radial_deflection_at_midplane_(m)_______________________________ (deflect)_____________________     -6.9178E-03 OP 
 Vertical_strain_on_casing_______________________________________________ (casestr)_____________________      1.1590E-03 OP 
 Vertical_strain_on_winding_pack_________________________________________ (windstrain)__________________      4.2008E-03 OP 
 Radial_strain_on_insulator______________________________________________ (insstrain)___________________     -1.5717E-02 OP 
 Conductor_technology____________________________________________________ (i_tf_sup)____________________              1    
 Superconductor_material_________________________________________________ (i_tf_sc_mat)_________________              1    
 Presence_of_TF_demountable_joints_______________________________________ (itart)_______________________              0    
 TF_inboard_leg_support_strategy_________________________________________ (i_tf_bucking)________________              1    
 Number_of_TF_coils______________________________________________________ (n_tf)________________________             16    
 Inboard_leg_centre_radius_(m)___________________________________________ (r_tf_inboard_mid)____________      4.0108E+00 OP 
 Outboard_leg_centre_radius_(m)__________________________________________ (r_tf_outboard_mid)___________      1.7669E+01 OP 
 Total_inboard_leg_radial_thickness_(m)__________________________________ (tfcth)_______________________      1.0968E+00 ITV
 Total_outboard_leg_radial_thickness_(m)_________________________________ (tfthko)______________________      1.0968E+00    
 Outboard_leg_toroidal_thickness_(m)_____________________________________ (tftort)______________________      1.7789E+00 OP 
 Maximum_inboard_edge_height_(m)_________________________________________ (hmax)________________________      8.9278E+00 OP 
 Mean_coil_circumference_(including_inboard_leg_length)_(m)______________ (tfleng)______________________      5.1978E+01 OP 
 Vertical_TF_shape_______________________________________________________ (i_tf_shape)__________________              1    
